,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS
PitcherID,10000001,10000004,10000007,10000012,10000060,10000066,10000071,10000095,10000096,10000101,10000113,10000117,10000151,10000153,10000155,10000184,10000189,10000193,10000202,10000247,10000249,10000250,10000276,10000291,10000328,10000330,10000335,10000342,10000364,10000367,10000371,10000372,10000421,10000426,10000432,10000466,10000469,10000506,10000519,10000520,10000555,10000556,10000564,10000567,10000569,10000602,10000613,10000622,10000694,10000746,10000748,10000786,10000805,10000807,10000842,10000843,10000848,10000850,10000886,10000895,10000931,10000970,10000977,10000981,10000986,10001017,10001025,10001031,10001064,10001065,10001072,10001150,10001154,10001157,10001161,10001186,10001187,10001191,10001202,10001203,10001243,10001250,10001290,10001303,10001305,10001333,10001335,10001337,10001345,10001350,10001353,10001629,10001986,10001993,10002046,10002058,10002066,10002077,10002091,10002098,10003142,10003206,10003212,10003259,10003284,10003322,10003325,10003360,10004421,10005232,10005234,10005288,10005290,10005294,10005311,10005315,10005327,10005337,10005349,10005351,10005587,10005787,10005835,10005848,10005879,10005913,10006172,10006183,10006353,10006438,10006571,10006766,10006824,10007245,10007361,10007523,10008667
BatterID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001043,0.718,,,,,,,,,,,,,,,,,1.085,,1.167,,,,,,,,,,,0.8270000000000001,,,,,,,,,,,,,,,,0.27,,,,,,0.7140000000000001,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5329999999999999,,0.0,,,,,,,,,,,,,,,,,1.867,,,,,,,,,,,,0.5720000000000001,,,,
10001047,,,,,1.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5329999999999999,,,,,,,,,,,,0.33399999999999996,,0.8340000000000001,,,,,,,,,1.167,,,,,,1.5,,,,0.6659999999999999,,0.95,,,,0.39299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001049,,,,,,,,,,,,,,,,,,,,,0.34700000000000003,,,,,,,,,,,,,,,,,,,,,,0.5329999999999999,0.311,,,,,,,,,,,,,,,,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001050,,,0.848,0.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423,,,,,,,,,,,,,0.5379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45299999999999996,,,,,,,,,0.8640000000000001,,,,,0.733,,,,,,,,,,,,,,,,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,
10001052,1.125,,,,,,,,,,,,,,,0.546,,,,0.833,0.376,,,,,,,,,,0.522,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,0.39299999999999996,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722,,,,,1.214,,,,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001080,,,,,,,,,,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001082,,,,,,,,,,,,,,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.9670000000000001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001083,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,1.205,0.33399999999999996,0.466,0.0,,,,,,,,,0.5720000000000001,0.708,1.19,,,,1.5830000000000002,,0.467,,,,,0.517,,0.311,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001085,,,,,0.22,,,,,,,,,,,,,,,,,,,,0.867,1.093,0.685,1.435,,,,,,,,,0.506,0.83,1.2,,,,0.762,,1.048,0.619,,,,0.581,,1.1320000000000001,,,,,,,,,,0.486,,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43200000000000005,,,,,,,,,0.9490000000000001,,,,,,,,,,1.296,,,,,,,,,,,,,,,,,,,
10001087,,,,,,,0.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606,,,,,,,,,,,,0.8290000000000001,,,1.2,,,,,,,,,,,,,,,,1.5,0.28600000000000003,,,,,,,1.125,,,,,,,,,,,,,,,,,
10001088,,,,,,,,1.091,,,,,,1.052,0.125,,,,,,,,,,,,,,,,,,0.42700000000000005,,,,,,1.3,,,,,,,,,,,1.083,0.517,,,,,,,,,1.3519999999999999,,,,,,,,,0.5,,,,1.133,,,,,1.011,,,,,0.40299999999999997,0.5820000000000001,,,,,,,0.166,,,,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,1.286,
10001089,,,,,,,,1.175,,0.423,,,,,,,,,,,,,,,,0.637,0.444,,,,,,,,0.7390000000000001,,1.121,,0.87,,,,,1.8330000000000002,,,,,,,,,,,,0.5,0.5720000000000001,0.564,0.47700000000000004,,,,,,,0.7490000000000001,,,,,,,,,,,0.778,,,,,,1.348,0.258,0.606,,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,0.16699999999999998,,,2.833,,,,,,,,,
10001090,,,,,0.25,,,,,,,,,,,,,,,,,,,,1.179,0.6729999999999999,0.568,1.0,,,,,,,,,0.6609999999999999,0.807,1.28,,,,0.59,,0.983,0.728,,,,0.705,,0.327,,,,,,,,,,0.28600000000000003,,0.21,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,0.465,,,,,,,,,0.9490000000000001,,,,,,,,,,1.067,,,,,,,,,,,,,,,,,,,
10001091,,,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7859999999999999,,,,,,,,,0.126,,,1.064,,0.826,,,,,,,,,,,,,,,,1.021,,,,,,,,,,,,,,,,,,,,,,,,,,
10001094,,,,,,,,,,,,,,,,,,,,,,,,,1.643,1.03,0.7929999999999999,0.8079999999999999,,,,,,,,,1.166,0.9079999999999999,0.778,,,,0.611,,0.612,0.721,,,,0.767,,0.778,,,,,,,,,,,,0.5720000000000001,,,,,,,,0.7140000000000001,1.7,,,,,,,,,,,,0.888,,,,,,,,,,,,,,1.431,,,,,,,,,0.47,,,,,,,,,,2.225,,,,,,,,,,,,,,,,,,,
10001095,,,0.583,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6659999999999999,,0.134,,,,0.462,0.28600000000000003,,,,,,,,,,,,,,,,,,,,0.971,,0.669,,,,,,,,,,,,,,,,,,0.42100000000000004,,,,1.4169999999999998,,,,,,,,,,,,,,,,,,,0.5329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
10001123,,,0.685,,,,0.7929999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,,1.555,,,,,,,,,,,0.579,0.688,,,,,,,,,,,,,,,,,,,,0.823,,0.733,,,,,,,,,,,,,,,,,,0.816,0.9259999999999999,,,1.057,,,,,,,,,,,,,,,0.833,,,1.8330000000000002,1.2670000000000001,0.6859999999999999,,,,,,,,,,0.733,,,,,,,,,,,,,,,
10001129,,,0.63,,,,0.5660000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976,,1.4669999999999999,,,,,,,,,,,0.777,0.9390000000000001,,,,,,,,,,,,,,,,,,,,1.043,,0.958,,,,,,,,,,,,,,,,,,0.61,1.485,,,0.7709999999999999,,,,,,,,,,,,,,,,,,,0.45299999999999996,0.977,,,,,,,,,,1.6669999999999998,,,,,,,,,,,,,,,
10001130,,,0.857,,,,1.338,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,,1.7630000000000001,,,,,,,,,,,0.664,1.187,,,,,,,,,,,,,,,,,,,,0.518,,0.268,,,,,,,,,,,,,,,,,,0.647,0.5529999999999999,,,1.004,,,,,,,,,,,,,,,0.45299999999999996,,,,1.167,0.297,,,,,,,,,,1.806,,,,,,,,,,,,,,,
10001132,,,,,,,,,,,,,,0.626,,1.084,,,,,,,,,,,,,,,,,0.433,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,0.541,0.6659999999999999,,,,,,,,1.255,,,,0.762,,,,,,,,,,0.833,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.633,
10001133,0.633,,,,,,,,,,,,0.555,,,,,0.773,,,,,,,,,,,,,1.3330000000000002,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,0.9329999999999999,0.526,,,,,1.1,,,,,,,,0.75,,0.523,,,,,,,0.523,,,0.5329999999999999,1.083,,,,,,,,,1.111,,,,,,,,,,,,,,,,0.7140000000000001,0.444,,,,,,0.958,,,,
10001139,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004,,0.5,,,,,,,,,,,0.784,0.539,,,,,,,,,,,,,,,,,,,,0.564,,0.33399999999999996,,,,,,,,,,,,,,,,,,0.7859999999999999,0.5529999999999999,,,0.688,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10001168,,,,,,,,,,,,,,,,0.99,,,,,,1.733,1.733,,,,,,,0.5329999999999999,,,,,,1.0,,,,,,,,,,,,1.175,,,,,,,,1.5,,,,,,,,,0.6659999999999999,,,1.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.667,,,,,,,,,0.5329999999999999,,,,,1.5,,,,,,,,,,,,,,,,2.0,,,,0.929,,,,,,
10001170,0.594,,,,,,,,,,,,,,,,,0.369,,0.42200000000000004,,,1.102,,,,,,,,0.9670000000000001,1.386,,,,,,,1.334,,,,,,,,1.028,,,,,,0.5,0.873,,,,,,,,,,,,,,,,,,,,,,,,,,1.089,,,,,,,,,,,,,,,,,1.4580000000000002,,,,1.25,1.207,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733,,,,0.775,0.667,,,
10001173,0.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,1.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001179,0.667,,,,,,,,,,,,,,,,,0.38799999999999996,,0.542,,,1.064,,,,,,,,1.071,,,,,,,,1.166,,,,,,,,0.722,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821,,,,,,,,,,,,,,,,,,,,,0.9670000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522,,,,
10001182,0.589,,,,,0.16699999999999998,,,0.6659999999999999,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308,,,,,,,,,,,,,,,,,,,0.429,,,,,,,,,,,,,,,,,,,,,0.9329999999999999,0.425,,,0.6659999999999999,0.111,,,,1.7,,,,,,,,,,,,,,,,0.9440000000000001,,,,,1.2919999999999998,,,,,,,,,,,
10001184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,0.473,,,,,,,,,,0.5,,,,,,,,,,,0.762,,,0.742,,,,,,0.838,,1.1,,,,,,,,,,,,,,,,,,,,0.831,,,,,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,,,,,,0.6659999999999999,,,,,,,,,,,,
10001185,1.462,,,,,,,,,,,,,,,,,1.088,,0.778,,,0.8190000000000001,,,,,,,,0.733,,,,,,,,,,,,,,,,0.6659999999999999,,,,,,0.9,2.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205,,,,0.804,1.324,,2.233,,,,,,,,,,,,,,,,,0.429,,,,,,,,1.167,,,,0.16699999999999998,,,,
10001212,,,,,,,,,,,0.0,,,,,,,,,,,,,0.125,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,,,0.41700000000000004,,,,,,,,,2.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001216,0.365,,,1.079,,0.769,,,,,,,,,,,,,,,,,0.8440000000000001,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,0.619,,,,,,,,,,,,,0.511,1.092,0.7859999999999999,,1.3130000000000002,,,,,,,,0.8290000000000001,,,,,0.25,,,,,0.75,,,,,,,,,,1.166,,,,,,0.5329999999999999,,,,,,,,,,,
10001222,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524,,0.33399999999999996,,,,,,,0.48100000000000004,,,,0.48,0.9840000000000001,,,,,,,,,,,,,,,,,,,,0.462,,0.636,,,,,,,,,,,,,,,,,,0.879,,,,0.8079999999999999,,,,,,,,,,,,,,,,,,,,0.8340000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
10001223,,,,,,,,,,1.194,0.428,,0.833,,,,,0.912,,,,,,,,,,,,,,,,,,,,1.5830000000000002,,,,,,,2.285,,,,,,,,,,,,0.249,,1.525,,0.542,,0.16699999999999998,,,,,,,1.1,,0.804,,,,,,,0.6,,,,,,0.28600000000000003,,,,,,0.5720000000000001,,,,,,,,,,,,,,,,,,0.48100000000000004,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,
10001227,,,,,,,1.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43200000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001261,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.795,,1.722,,0.484,,,,,,0.389,,1.071,,,,,,,,,,,,,,,,,1.133,,,,,,,1.25,0.41100000000000003,0.904,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,0.762,,,,,,,,,,,,,,,,,,,0.733,,,,,,,,,,,,,,,,,,,
10001267,,0.6659999999999999,,,,,,,,,,,,1.0,1.0,,,,,,1.213,,,,0.733,,,,,,,,0.7859999999999999,,0.536,,0.565,,,,,,0.9670000000000001,,0.65,,,,1.5,,,,,,,,,,,,,,,,,,,,1.3330000000000002,0.273,0.732,,,,,,,,,,,,0.65,,1.111,,,,,,,,,,,,,,0.517,,,,,,,,,0.619,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10001271,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,1.0,,0.9,,,,,,1.4040000000000001,,,,0.6,,,,,,0.971,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9620000000000001,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,0.583,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
10001274,,,,,,,,,,,,,,,,,,,,,0.889,,,,,,,,,,,,0.75,,,,0.757,,,,,,,,0.625,,,,0.0,,,,,,,,,,,,,,,,,,,,0.75,,0.33399999999999996,,,,,,,,,,,,1.262,,,,,,,,,,,,,,,,0.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45299999999999996,,,,,,,
10001279,,0.991,,,,,,,,,,,,0.736,0.33399999999999996,,,,,,0.27699999999999997,,,,0.581,,0.222,,,,,,0.856,,0.552,,0.635,,,,,,0.643,,1.117,,,,0.762,,,,,,,,,,,,,,0.485,0.585,,,,,0.0,0.636,1.206,0.7859999999999999,,,,,,,,,,,0.836,,0.653,,,,,,,,,,,,,,1.158,,,,,,,,,1.136,,,,,,,0.733,,,0.833,,,,,,,,,,,,,,,,,,,
10001280,,,,,,,,,,0.47600000000000003,0.7340000000000001,,,,,,0.649,,,,,,,,1.557,1.5,0.833,0.33399999999999996,,,,,,,,,,0.946,0.542,,,,,,,,,,,,,0.382,,,,1.1,,,,,,,,,1.166,0.664,,,,,,,,,,,1.4,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,
10001281,,,,,,,,,,,,,,,,,,,,,0.45299999999999996,,,,,,,,,,,,0.833,,,,0.929,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,0.237,1.1,,,,,,,,,,,,,,,,0.45299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001282,,,,,,,,0.544,,,0.929,,,,,,1.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.071,,,,,,,1.0,,,,,,0.7440000000000001,1.0859999999999999,,,,,,,0.733,,,,,,,,,,1.3459999999999999,0.7490000000000001,0.875,,,,,0.466,0.633,,,0.57,,,,,,,,,,,0.857,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.75,,,,,,,
10001309,,,,,0.546,,,0.0,,0.623,,,,0.494,1.045,,,,,,0.125,,,,,0.8340000000000001,,,,,,,,,,,,1.0979999999999999,,,,1.102,,,,,,,,0.75,,0.889,,,,,0.768,0.43799999999999994,0.804,,0.594,,,,,0.444,0.33299999999999996,,,,,,1.262,,,,0.53,,1.6,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001313,,,,,0.14300000000000002,,,0.4,,0.7809999999999999,,,,0.753,0.349,,,,,,0.98,,,,,1.722,,,,,,,,,,,,1.112,,,,1.555,,,,,,,,1.8419999999999999,,0.7140000000000001,,,,,0.8059999999999999,0.496,0.879,,0.9690000000000001,,,,,1.083,,,,,1.133,,,,,,0.589,,1.318,,,,,,,,,,,,,,,,,,,0.8290000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001314,,,,,,,,1.071,,0.35200000000000004,0.8220000000000001,,1.734,,,,0.9840000000000001,0.852,,,,,,0.9329999999999999,,,,,,,,,,,,,,0.6459999999999999,,,,,1.2690000000000001,,1.0,,,,,,,,,,,,0.667,,0.562,,0.835,,1.253,,,0.777,0.6659999999999999,,,0.7959999999999999,0.28600000000000003,0.55,,,,,,,1.314,0.604,,,,,0.875,,0.55,,,,0.7170000000000001,,,0.0,,,,,,,,,,,,,,,0.441,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,
10001315,,,,,,,,,,,,,,,,,,,,,0.28600000000000003,,,,0.8540000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001319,0.583,,,0.9279999999999999,,0.603,,,,,,,,,,,,,,,,,0.55,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9229999999999999,0.0,,,,,,,,,,,,,1.19,0.607,0.581,,0.722,,,,,,,,0.222,,,,,0.816,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,
10001320,,,,,1.071,,,0.9440000000000001,,0.775,,,,0.9790000000000001,0.6609999999999999,,,,,,0.815,,,,,0.34700000000000003,,,,,,,,,,,,0.091,,,,,,,,,,,,0.6409999999999999,,0.8909999999999999,,,,,0.93,0.327,0.466,,1.334,,,,,0.625,,,,,,,,,,,0.628,,0.536,,,,,,,,,,,,,,,,,,,1.3130000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001322,,1.625,,,,,,,,,,,,,0.639,,,,,,0.36,,,,,0.273,,,,,,,,,0.594,,1.1340000000000001,0.856,,,0.629,,,,,,,,1.207,0.5329999999999999,,,,,,,0.547,0.36700000000000005,,,,,0.664,0.222,,,,,0.462,,,,,,,,0.349,,,1.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633,,,,,,,,,,,,,,,,,,,,,
10001325,,,,,,,,0.48100000000000004,,0.9309999999999999,,,,0.652,0.667,,,,,,0.532,,,,,0.564,,,,,,,,,,,,1.091,,,,,,,,,,,,1.318,,1.462,,,,,0.414,0.7390000000000001,0.633,,0.455,,,,,1.0,0.715,,,,0.7440000000000001,,,,,,0.5429999999999999,,0.222,,,,,,,,,,,,,,,,,,,0.9440000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001354,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.5,0.583,,,,,,,,,,0.25,,,,,,,0.643,0.16699999999999998,0.804,,,,,0.5,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,
10001355,,,,0.22,,1.016,,,,,,,,,,,,,,,,,,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001356,,,,,,1.235,,0.773,,,,,,0.154,,1.271,,,,,1.1540000000000001,,,,,,,,,,,,1.1440000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,0.6659999999999999,,,,0.75,,,,,,,,,,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001357,,,0.611,,,,,,0.6709999999999999,,,,,,,,,0.9159999999999999,,1.4169999999999998,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.33399999999999996,0.364,,,,,0.9640000000000001,0.914,1.8330000000000002,,,,,,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,0.977,,,,,0.16699999999999998,,,,,,0.617,,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,1.232,,,,,,,,,,
10001361,,,0.715,,,0.693,1.44,,,,,,,,,0.8420000000000001,,,,,,0.435,0.875,,,,,,,0.6,,,,,,0.841,,,,,,,,,,,,0.6609999999999999,,,,,,0.83,,,,,,,,,,,,,,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.643,,0.595,,,,,0.425,,,,,,,,,,,,1.167,,,,,,,,,,,3.125,,,
10001365,,,1.055,,,1.685,0.985,,,,,,,,,0.774,,,,,,0.36700000000000005,0.774,,,,,,,0.522,,,,,,1.087,,,,,,,,,,,,0.583,,,,,,0.611,,1.455,,,,,,,,,0.708,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45299999999999996,,1.636,,,,,1.056,,,,,,,,,,,,0.0,,,,0.821,,,,,,,0.389,,,
10001368,,,,,,1.034,,0.733,,,,,,0.823,,0.62,,,,,0.725,,,,,,,,,,,,0.607,,,,,,0.40399999999999997,,,,,,,,,,,,0.708,,,,,,,,,0.7170000000000001,0.6659999999999999,,,,,,,,0.28600000000000003,,,,0.5529999999999999,,,,,,0.6659999999999999,,,,0.536,0.629,,,,,,,,,,,,,,,,,,,,,,0.36700000000000005,,,,,,,,,,,0.14300000000000002,,,,,,,0.5,,,,,,,,,,,,,
10001369,,,,,,0.715,1.5,,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,1.4669999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742,,0.39299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10001371,,,0.9229999999999999,,,0.6459999999999999,0.85,,,,,,,,,0.569,,,,,,0.45,0.6970000000000001,,,,,,,0.583,,,,,,0.963,,,,,,,,,,,,0.0,,,,,,1.155,,0.16699999999999998,,,,,,,,,1.0,,,0.293,,,,,,,,,,,,,,,,,,,,,,,,1.3330000000000002,0.33399999999999996,,,,,,,,,,,0.385,,1.435,,,,,0.1,,,,,,,,,,,,,,,,,,,,2.0,,,0.33399999999999996,,,
10001422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001862,,,,,,,,,,,,,,,,,,,,0.28600000000000003,,,1.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.207,,,,,,,,1.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708,,,,,,,,,,
10001892,,,0.563,,,,0.6659999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001896,,,1.143,,,,,,,,,,,,,,,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.131,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,1.166,,,1.0390000000000001,,,,,0.5,,,1.5,,,0.125,1.071,0.875,,,,,,,,,,,,,,,,,,,,,,0.6609999999999999,,,,,,,,,,
10001907,,,,0.715,,,,,,,,,,,,,,,,,,,0.5329999999999999,,,,,,,0.5329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,,,,,,,,,,,,,,,,0.804,,,,,,,,,,0.0,,,,,,,,,,0.5,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,,,,,
