BatterID,PitcherID,OPS
10001279,10000155,0.334
10000346,10000986,0.334
10001005,10000328,0.453
10001095,10000622,0.286
10001369,10003322,0.393
10000734,10000101,0.429
10005307,10005913,0.476
10000908,10000101,0.286
10000487,10000613,0.429
10000491,10000328,0.286
10000407,10003259,0.429
10002126,10005288,0.597
10006164,10000189,0.333
10000857,10000328,0.2
10006056,10000569,0.5
10001361,10003322,0.595
10000137,10000004,0.214
10006212,10001345,0.25
10000489,10000101,0.111
10001315,10001353,0
10001971,10000101,0
10000225,10001353,0
10006927,10001345,0
10001132,10001303,0.333
10002094,10003322,0
10000493,10000372,0.25
10001918,10000613,0
10000916,10000004,0
10000041,10000981,0.111
10001038,10000886,0.167
10000600,10001065,1.146
10000217,10001161,1.188
10000442,10001065,0.816
10000533,10001187,1.398
10000771,10000519,0.735
10000590,10001065,0.607
10002005,10000426,0.901
10000769,10000519,1.176
10001009,10000001,1.36
10001320,10001187,0.628
10002076,10001161,1.074
10001325,10001187,0.543
10000489,10001191,1.279
10000529,10004421,0.933
10001168,10000184,0.99
10000540,10000432,0.64
10000955,10000426,0.536
10002013,10004421,1.25
10001000,10000001,0.947
10001043,10000193,1.085
10001089,10000519,0.87
10001282,10001335,0.57
10000534,10004421,0.961
10000525,10004421,0.844
10000258,10000746,0.66
10001313,10001187,0.589
10000593,10001065,0.375
10001170,10000193,0.369
10000312,10000202,1.857
10005377,10006172,0.962
10000219,10001065,1.115
10001361,10000184,0.842
10001954,10001161,1.139
10000406,10000001,0.686
10001371,10000184,0.569
10001011,10000001,0.769
10000395,10000432,1.833
10000453,10001335,2.381
10005716,10000805,1.667
10001267,10000249,1.213
10001356,10001290,1.155
10003208,10004421,0.91
10006662,10001065,0.762
10000266,10000746,0.715
10000723,10000202,0.69
10000996,10000426,0.6
10001185,10000193,1.088
10001365,10000184,0.774
10000353,10000426,0.345
10000684,10003206,1.333
10000041,10000432,1.571
10000735,10001290,1.071
10000954,10005290,0.858
10006561,10001290,0.819
10003298,10006172,0.956
10000435,10000432,1.455
10000719,10001065,0.666
10006046,10001161,1.333
10001357,10000805,0.964
10000494,10000519,0.606
10000990,10000001,0.969
10000689,10000193,0.969
10005834,10000001,0.857
10000213,10001161,0.6
10000493,10000193,0.533
10000770,10000519,0.376
10000911,10001161,0.535
10000953,10000426,0.297
10001309,10001187,0.53
10005307,10001161,2.171
10000737,10000805,1.1
10002093,10001161,1.762
10001132,10001290,0.833
10000081,10000202,0.666
10001369,10000184,0.833
10005306,10000193,0.572
10000601,10001290,1.089
10002094,10000184,0.873
10001087,10000432,0.708
10001862,10006172,0.708
10000031,10000432,0.708
10000405,10000805,0.708
10000682,10001290,0.633
10001274,10000249,0.889
10002054,10000746,0.444
10007200,10000746,0.444
10000498,10006172,0.533
10005741,10000193,0.7
10001227,10000432,0.432
10000492,10006172,0.432
10001212,10001065,0.417
10001368,10001290,0.536
10000542,10004421,0.445
10001182,10001161,0.429
10001179,10000193,0.388
10000584,10000001,0.266
10000779,10000519,0.41
10001279,10000249,0.277
10000393,10000805,1.5
10001184,10004421,0.334
10004784,10001065,0.334
10000407,10000805,0.5
10003133,10000746,0.5
10000638,10000184,0.542
10000598,10001191,0.5
10001047,10001187,0.393
10000173,10001335,0.286
10003204,10000001,0.286
10000734,10001191,0.476
10000718,10001191,0.25
10000691,10006172,0.25
10001964,10001290,0.425
10000733,10006172,0.222
10001966,10000249,0.222
10000780,10000519,0.377
10005299,10000001,0.237
10000084,10001065,0.192
10001088,10001290,0.403
10003232,10000426,0.154
10000123,10000184,0.167
10001261,10000249,0
10006124,10000426,0.167
10001049,10004421,0
10000445,10006172,0
10000826,10001187,0.167
10000040,10000432,0.1
10003312,10000426,0.167
10000305,10005835,0.167
10000261,10000746,0
10000674,10000432,0.071
10000489,10000469,0.614
10000635,10000276,1.702
10000908,10000469,0.573
10001281,10000469,0.929
10001216,10000276,0.844
10000900,10000469,0.839
10005661,10000469,2.339
10001168,10001031,1.285
10001130,10005787,1.806
10000860,10001350,1.35
10000954,10001350,0.421
10001365,10001031,1.95
10001129,10005787,1.667
10005363,10005327,1
10000214,10003212,1
10001361,10001031,1.125
10000718,10000469,0.744
10001052,10003212,1.214
10000684,10003212,0.522
10000675,10003212,0.444
10000679,10003212,0.633
10001319,10000276,0.55
10000632,10001350,0.334
10000638,10001031,0.308
10001907,10000276,0.533
10001961,10000469,0.533
10001123,10005787,0.733
10000485,10000602,0.453
10000448,10000276,0.334
10001971,10000469,0.334
10001371,10001031,0.293
10000678,10003212,0.455
10006568,10000469,0.416
10000734,10000469,0.413
10000353,10000250,0.222
10000870,10000895,0.87
10005530,10002077,1.681
10000859,10000895,0.959
10000353,10001243,0.871
10001314,10000151,1.734
10000857,10000895,1.333
10000539,10000335,0.5
10001313,10001072,1.133
10000176,10002077,0.883
10000173,10002077,0.606
10000073,10002091,0.81
10001371,10001629,1.333
10001091,10005234,1.021
10000450,10000151,0.879
10007148,10002091,0.526
10000530,10000012,0.666
10000499,10002091,0.573
10006046,10003284,1.931
10001094,10001305,0.888
10001911,10000151,1.25
10000908,10003360,1.102
10000045,10000506,1.155
10003277,10000694,0.955
10000689,10001203,1.2
10000350,10000151,0.872
10003298,10000335,1.053
10001282,10002077,0.857
10001038,10000151,0.786
10001322,10000506,0.856
10003122,10005234,0.607
10000633,10005234,0.669
10000177,10002077,0.585
10001050,10005234,0.852
10001223,10000151,0.833
10000485,10002091,0.512
10001123,10005232,1.833
10000343,10000151,1.1
10000918,10002091,1
10000731,10001305,0.858
10005366,10001305,1
10000217,10003284,1.583
10001279,10000694,0.762
10000121,10000506,0.788
10005363,10000694,0.702
10000734,10003360,0.75
10002087,10000895,0.69
10001918,10002091,0.568
10000496,10002091,0.498
10000129,10000506,0.516
10000690,10000895,1.75
10001090,10001305,0.9
10001182,10003284,1.7
10003192,10005234,1.171
10000453,10002077,0.666
10000258,10000843,0.833
10006354,10000506,0.666
10000856,10000895,0.666
10001047,10001072,0.666
10000534,10000095,0.929
10001966,10000694,1.833
10001954,10003284,0.833
10001170,10001203,1.089
10001010,10005232,0.75
10001325,10001072,0.744
10001323,10005315,0.633
10000491,10000895,0.473
10005589,10002091,0.829
10000487,10002091,0.368
10000165,10002077,0.333
10000137,10000506,0.174
10001267,10000694,1.5
10000455,10000060,0.567
10000304,10002058,0.533
10000542,10000095,0.533
10000213,10003284,0.533
10000909,10000335,0.533
10002126,10000012,0.334
10005480,10001305,0.334
10002013,10000095,0.334
10000860,10000012,0.953
10002076,10003284,0.786
10001179,10001203,0.821
10000533,10001072,0.286
10000598,10003360,0.222
10000854,10002091,0.222
10000772,10002077,0.222
10001354,10002077,0.4
10000646,10005234,0.45
10000489,10003360,0.258
10000777,10000895,0.297
10000125,10000506,0.297
10000529,10000095,0
10005751,10002077,0.143
10000123,10001629,0
10001274,10000694,0
10000916,10000506,0.083
10000352,10000151,0.167
10000525,10000095,0
10000959,10005234,0.273
10000911,10000096,0.892
10001368,10000066,1.034
10000859,10000421,1.055
10000870,10000421,0.644
10000539,10000330,0.77
10000954,10001337,0.748
10000718,10000970,0.979
10000041,10000071,1.286
10000731,10001150,0.786
10000176,10000850,0.702
10000682,10000066,0.575
10000453,10000850,2.083
10000485,10006438,1.286
10000165,10000850,0.609
10001279,10000977,0.485
10000857,10000421,2.321
10000856,10000421,1.038
10001050,10000007,0.848
10000034,10000071,0.739
10000031,10000071,0.921
10000173,10000850,0.827
10000530,10001337,2.404
10001918,10006438,1.543
10000455,10000786,1.077
10000633,10000007,0.829
10000681,10001150,0.8
10001971,10000970,0.579
10000777,10000421,0.588
10000177,10000850,0.445
10001313,10000556,1.555
10001309,10000556,1.102
10000690,10000421,1
10001356,10000066,1.235
10000029,10000071,0.8
10000735,10000066,0.9
10005530,10000850,0.794
10001282,10000850,0.744
10000674,10000071,0.707
10006056,10001150,1.333
10001087,10000071,0.899
10000772,10000850,0.539
10000436,10000247,0.498
10000860,10001337,0.838
10001091,10000007,0.563
10003122,10000007,1.1
10001319,10005294,0.9
10003192,10000007,1.762
10001182,10000096,0.666
10001227,10000071,1.666
10000489,10000970,0.666
10000491,10000421,0.666
10000163,10000850,0.929
10000862,10001337,0.661
10001354,10000850,0.5
10001052,10000247,0.833
10000487,10006438,0.65
10000632,10001337,0.633
10000499,10006438,0.573
10000812,10001017,0.733
10000164,10000850,0.364
10000040,10000071,0.398
10000734,10000970,0.464
10000073,10006438,1.133
10000959,10000007,0.533
10005363,10000977,0.953
10005751,10000850,0.334
10002087,10000421,0.542
10001907,10005294,0.334
10006247,10000850,0.334
10000542,10001017,0.536
10001094,10001150,0.714
10007148,10006438,0.268
10000529,10001017,0.375
10000525,10001017,0.222
10001280,10000786,0.382
10000214,10000247,0.167
10000909,10000330,0
10005597,10000247,0.333
10003328,10000556,0.167
